timestamp,city,aqi_actual,aqi_predicted,aqi_category,risk_level,outdoor_activity,mask_recommendation,hour
2025-11-28 03:00:00,London,9,8.588193893432617,Good,Low,Unrestricted,Not necessary,3
2025-11-28 03:00:00,Los Angeles,157,154.0932159423828,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,3
2025-11-28 04:00:00,Los Angeles,159,158.83279418945312,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,4
2025-11-28 04:00:00,Beijing,178,177.4698944091797,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,4
2025-11-28 04:00:00,São Paulo,3,3.6154303550720215,Good,Low,Unrestricted,Not necessary,4
2025-11-28 04:00:00,Cairo,110,110.61810302734375,Unhealthy for Sensitive Groups,Moderate,Reduce Prolonged Exertion,Recommended for sensitive groups,4
2025-11-28 04:00:00,Mexico City,87,86.42305755615234,Moderate,Low,Generally Safe,Not necessary,4
2025-11-28 04:00:00,London,8,8.588193893432617,Good,Low,Unrestricted,Not necessary,4
2025-11-28 04:00:00,Mumbai,219,221.59486389160156,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,4
2025-11-28 04:00:00,New York,3,3.037630319595337,Good,Low,Unrestricted,Not necessary,4
2025-11-28 04:00:00,Delhi,370,299.14959716796875,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,4
2025-11-28 04:00:00,Tokyo,16,15.931292533874512,Good,Low,Unrestricted,Not necessary,4
2025-11-28 05:00:00,New York,3,3.6205286979675293,Good,Low,Unrestricted,Not necessary,5
2025-11-28 05:00:00,Los Angeles,159,159.2274932861328,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,5
2025-11-28 05:00:00,Tokyo,16,16.074804306030273,Good,Low,Unrestricted,Not necessary,5
2025-11-28 05:00:00,Mumbai,214,212.1974639892578,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,5
2025-11-28 05:00:00,Delhi,374,299.8376770019531,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,5
2025-11-28 05:00:00,Mexico City,88,87.67273712158203,Moderate,Low,Generally Safe,Not necessary,5
2025-11-28 05:00:00,Beijing,190,189.99017333984375,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,5
2025-11-28 05:00:00,São Paulo,4,3.9052672386169434,Good,Low,Unrestricted,Not necessary,5
2025-11-28 05:00:00,London,9,8.980478286743164,Good,Low,Unrestricted,Not necessary,5
2025-11-28 05:00:00,Cairo,114,116.7239990234375,Unhealthy for Sensitive Groups,Moderate,Reduce Prolonged Exertion,Recommended for sensitive groups,5
2025-11-28 06:00:00,Delhi,372,299.48309326171875,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,6
2025-11-28 06:00:00,Mexico City,87,86.57644653320312,Moderate,Low,Generally Safe,Not necessary,6
2025-11-28 06:00:00,São Paulo,5,4.968829154968262,Good,Low,Unrestricted,Not necessary,6
2025-11-28 06:00:00,London,10,9.902735710144043,Good,Low,Unrestricted,Not necessary,6
2025-11-28 06:00:00,Los Angeles,158,158.8543701171875,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,6
2025-11-28 06:00:00,Cairo,116,116.88385009765625,Unhealthy for Sensitive Groups,Moderate,Reduce Prolonged Exertion,Recommended for sensitive groups,6
2025-11-28 06:00:00,New York,4,3.9052672386169434,Good,Low,Unrestricted,Not necessary,6
2025-11-28 06:00:00,Beijing,200,200.8109130859375,Unknown,Extreme,Stay Indoors - Emergency,N95/N99 mask required if going outdoors,6
2025-11-28 06:00:00,Mumbai,210,206.727783203125,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,6
2025-11-28 06:00:00,Tokyo,16,16.06583023071289,Good,Low,Unrestricted,Not necessary,6
2025-11-28 07:00:00,Mexico City,86,86.40882110595703,Moderate,Low,Generally Safe,Not necessary,7
2025-11-28 07:00:00,London,12,11.858521461486816,Good,Low,Unrestricted,Not necessary,7
2025-11-28 07:00:00,São Paulo,5,5.318847179412842,Good,Low,Unrestricted,Not necessary,7
2025-11-28 07:00:00,Los Angeles,157,157.82301330566406,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,7
2025-11-28 07:00:00,Delhi,369,298.8619079589844,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,7
2025-11-28 07:00:00,Beijing,211,207.06304931640625,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,7
2025-11-28 07:00:00,Tokyo,18,17.913854598999023,Good,Low,Unrestricted,Not necessary,7
2025-11-28 07:00:00,Mumbai,208,204.0657958984375,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,7
2025-11-28 07:00:00,Cairo,119,117.37294006347656,Unhealthy for Sensitive Groups,Moderate,Reduce Prolonged Exertion,Recommended for sensitive groups,7
2025-11-28 07:00:00,New York,4,3.9052672386169434,Good,Low,Unrestricted,Not necessary,7
2025-11-28 08:00:00,Beijing,215,219.81622314453125,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,8
2025-11-28 08:00:00,São Paulo,6,5.844006061553955,Good,Low,Unrestricted,Not necessary,8
2025-11-28 08:00:00,London,14,13.850976943969727,Good,Low,Unrestricted,Not necessary,8
2025-11-28 08:00:00,Mumbai,206,197.30184936523438,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,8
2025-11-28 08:00:00,Cairo,123,122.53814697265625,Unhealthy for Sensitive Groups,Moderate,Reduce Prolonged Exertion,Recommended for sensitive groups,8
2025-11-28 08:00:00,New York,5,4.997681617736816,Good,Low,Unrestricted,Not necessary,8
2025-11-28 08:00:00,Tokyo,20,20.274887084960938,Good,Low,Unrestricted,Not necessary,8
2025-11-28 08:00:00,Delhi,369,298.8619079589844,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,8
2025-11-28 08:00:00,Mexico City,84,83.35877990722656,Moderate,Low,Generally Safe,Not necessary,8
2025-11-28 08:00:00,Los Angeles,156,157.1689453125,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,8
2025-11-28 09:00:00,Mumbai,204,196.18399047851562,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,9
2025-11-28 09:00:00,Beijing,191,203.91514587402344,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,9
2025-11-28 09:00:00,Delhi,365,300.5655822753906,Unknown,Extreme,Stay Indoors - Emergency,N95/N99 mask required if going outdoors,9
2025-11-28 09:00:00,Tokyo,21,21.077726364135742,Good,Low,Unrestricted,Not necessary,9
2025-11-28 09:00:00,São Paulo,7,6.8046112060546875,Good,Low,Unrestricted,Not necessary,9
2025-11-28 09:00:00,London,15,15.041360855102539,Good,Low,Unrestricted,Not necessary,9
2025-11-28 09:00:00,Mexico City,77,76.90515899658203,Moderate,Low,Generally Safe,Not necessary,9
2025-11-28 09:00:00,New York,5,4.997681617736816,Good,Low,Unrestricted,Not necessary,9
2025-11-28 09:00:00,Los Angeles,156,156.07093811035156,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,9
2025-11-28 09:00:00,Cairo,126,126.29521942138672,Unhealthy for Sensitive Groups,Moderate,Reduce Prolonged Exertion,Recommended for sensitive groups,9
2025-11-28 10:00:00,New York,5,4.997681617736816,Good,Low,Unrestricted,Not necessary,10
2025-11-28 10:00:00,Mexico City,71,71.18739318847656,Moderate,Low,Generally Safe,Not necessary,10
2025-11-28 10:00:00,Tokyo,19,19.35731315612793,Good,Low,Unrestricted,Not necessary,10
2025-11-28 10:00:00,Delhi,355,300.531494140625,Unknown,Extreme,Stay Indoors - Emergency,N95/N99 mask required if going outdoors,10
2025-11-28 10:00:00,Los Angeles,155,156.03421020507812,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,10
2025-11-28 10:00:00,Beijing,192,197.23974609375,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,10
2025-11-28 10:00:00,London,16,15.999960899353027,Good,Low,Unrestricted,Not necessary,10
2025-11-28 10:00:00,Mumbai,203,202.41690063476562,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,10
2025-11-28 10:00:00,Cairo,129,129.7569580078125,Unhealthy for Sensitive Groups,Moderate,Reduce Prolonged Exertion,Recommended for sensitive groups,10
2025-11-28 10:00:00,São Paulo,8,7.964145183563232,Good,Low,Unrestricted,Not necessary,10
2025-11-28 11:00:00,New York,4,4.046230792999268,Good,Low,Unrestricted,Not necessary,11
2025-11-28 11:00:00,São Paulo,8,7.980112552642822,Good,Low,Unrestricted,Not necessary,11
2025-11-28 11:00:00,Cairo,132,131.7749481201172,Unhealthy for Sensitive Groups,Moderate,Reduce Prolonged Exertion,Recommended for sensitive groups,11
2025-11-28 11:00:00,Los Angeles,153,154.74688720703125,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,11
2025-11-28 11:00:00,Delhi,348,302.0569763183594,Hazardous,Extreme,Stay Indoors - Emergency,N95/N99 mask required if going outdoors,11
2025-11-28 11:00:00,Tokyo,16,16.167675018310547,Good,Low,Unrestricted,Not necessary,11
2025-11-28 11:00:00,Mexico City,66,65.48333740234375,Moderate,Low,Generally Safe,Not necessary,11
2025-11-28 11:00:00,Mumbai,204,203.19894409179688,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,11
2025-11-28 11:00:00,Beijing,194,193.4152069091797,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,11
2025-11-28 11:00:00,London,15,15.106770515441895,Good,Low,Unrestricted,Not necessary,11
2025-11-28 12:00:00,Beijing,199,200.3856964111328,Unknown,Extreme,Stay Indoors - Emergency,N95/N99 mask required if going outdoors,12
2025-11-28 12:00:00,São Paulo,8,8.007406234741211,Good,Low,Unrestricted,Not necessary,12
2025-11-28 12:00:00,New York,4,4.046230792999268,Good,Low,Unrestricted,Not necessary,12
2025-11-28 12:00:00,London,13,13.119131088256836,Good,Low,Unrestricted,Not necessary,12
2025-11-28 12:00:00,Mumbai,206,203.44482421875,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,12
2025-11-28 12:00:00,Mexico City,61,60.395973205566406,Moderate,Low,Generally Safe,Not necessary,12
2025-11-28 12:00:00,Delhi,228,274.3971862792969,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,12
2025-11-28 12:00:00,Los Angeles,151,152.245361328125,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,12
2025-11-28 12:00:00,Tokyo,13,13.246696472167969,Good,Low,Unrestricted,Not necessary,12
2025-11-28 12:00:00,Cairo,135,137.53167724609375,Unhealthy for Sensitive Groups,Moderate,Reduce Prolonged Exertion,Recommended for sensitive groups,12
2025-11-28 13:00:00,Mexico City,57,56.56187057495117,Moderate,Low,Generally Safe,Not necessary,13
2025-11-28 13:00:00,Tokyo,11,11.018559455871582,Good,Low,Unrestricted,Not necessary,13
2025-11-28 13:00:00,Delhi,192,252.2184295654297,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,13
2025-11-28 13:00:00,São Paulo,9,8.593183517456055,Good,Low,Unrestricted,Not necessary,13
2025-11-28 13:00:00,London,10,10.249822616577148,Good,Low,Unrestricted,Not necessary,13
2025-11-28 13:00:00,New York,5,4.997681617736816,Good,Low,Unrestricted,Not necessary,13
2025-11-28 13:00:00,Mumbai,208,206.80563354492188,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,13
2025-11-28 13:00:00,Los Angeles,146,143.57933044433594,Unhealthy for Sensitive Groups,Moderate,Reduce Prolonged Exertion,Recommended for sensitive groups,13
2025-11-28 13:00:00,Cairo,138,137.46438598632812,Unhealthy for Sensitive Groups,Moderate,Reduce Prolonged Exertion,Recommended for sensitive groups,13
2025-11-28 13:00:00,Beijing,215,215.8158721923828,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,13
2025-11-28 14:00:00,Beijing,229,227.47280883789062,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,14
2025-11-28 14:00:00,New York,5,4.997681617736816,Good,Low,Unrestricted,Not necessary,14
2025-11-28 14:00:00,Delhi,185,194.8773956298828,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,14
2025-11-28 14:00:00,London,8,8.187755584716797,Good,Low,Unrestricted,Not necessary,14
2025-11-28 14:00:00,São Paulo,9,8.593183517456055,Good,Low,Unrestricted,Not necessary,14
2025-11-28 14:00:00,Mumbai,210,207.42637634277344,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,14
2025-11-28 14:00:00,Tokyo,10,10.092223167419434,Good,Low,Unrestricted,Not necessary,14
2025-11-28 14:00:00,Mexico City,54,53.99982833862305,Moderate,Low,Generally Safe,Not necessary,14
2025-11-28 14:00:00,Cairo,142,142.56993103027344,Unhealthy for Sensitive Groups,Moderate,Reduce Prolonged Exertion,Recommended for sensitive groups,14
2025-11-28 14:00:00,Los Angeles,145,143.53482055664062,Unhealthy for Sensitive Groups,Moderate,Reduce Prolonged Exertion,Recommended for sensitive groups,14
2025-11-28 15:00:00,Cairo,152,150.06471252441406,Unknown,Extreme,Stay Indoors - Emergency,N95/N99 mask required if going outdoors,15
2025-11-28 15:00:00,London,6,6.218986511230469,Good,Low,Unrestricted,Not necessary,15
2025-11-28 15:00:00,Delhi,184,188.5874786376953,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,15
2025-11-28 15:00:00,Mumbai,212,208.32839965820312,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,15
2025-11-28 15:00:00,Beijing,244,229.9515838623047,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,15
2025-11-28 15:00:00,Mexico City,52,52.07667922973633,Moderate,Low,Generally Safe,Not necessary,15
2025-11-28 15:00:00,New York,5,4.997681617736816,Good,Low,Unrestricted,Not necessary,15
2025-11-28 15:00:00,São Paulo,9,8.985467910766602,Good,Low,Unrestricted,Not necessary,15
2025-11-28 15:00:00,Los Angeles,145,143.66989135742188,Unhealthy for Sensitive Groups,Moderate,Reduce Prolonged Exertion,Recommended for sensitive groups,15
2025-11-28 15:00:00,Tokyo,11,10.87618350982666,Good,Low,Unrestricted,Not necessary,15
2025-11-28 16:00:00,Mexico City,49,49.916664123535156,Good,Low,Unrestricted,Not necessary,16
2025-11-28 16:00:00,New York,5,4.997681617736816,Good,Low,Unrestricted,Not necessary,16
2025-11-28 16:00:00,Beijing,264,255.3697052001953,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,16
2025-11-28 16:00:00,Los Angeles,146,143.7276611328125,Unhealthy for Sensitive Groups,Moderate,Reduce Prolonged Exertion,Recommended for sensitive groups,16
2025-11-28 16:00:00,Cairo,151,150.9855499267578,Unknown,Extreme,Stay Indoors - Emergency,N95/N99 mask required if going outdoors,16
2025-11-28 16:00:00,Delhi,187,186.43287658691406,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,16
2025-11-28 16:00:00,London,5,5.2956037521362305,Good,Low,Unrestricted,Not necessary,16
2025-11-28 16:00:00,Tokyo,14,13.824931144714355,Good,Low,Unrestricted,Not necessary,16
2025-11-28 16:00:00,São Paulo,9,8.985467910766602,Good,Low,Unrestricted,Not necessary,16
2025-11-28 16:00:00,Mumbai,213,206.15792846679688,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,16
2025-11-28 17:00:00,Cairo,147,150.8865203857422,Unknown,Extreme,Stay Indoors - Emergency,N95/N99 mask required if going outdoors,17
2025-11-28 17:00:00,London,5,5.031763076782227,Good,Low,Unrestricted,Not necessary,17
2025-11-28 17:00:00,Beijing,285,302.4272155761719,Hazardous,Extreme,Stay Indoors - Emergency,N95/N99 mask required if going outdoors,17
2025-11-28 17:00:00,São Paulo,9,8.985467910766602,Good,Low,Unrestricted,Not necessary,17
2025-11-28 17:00:00,Los Angeles,145,143.37950134277344,Unhealthy for Sensitive Groups,Moderate,Reduce Prolonged Exertion,Recommended for sensitive groups,17
2025-11-28 17:00:00,Tokyo,15,14.855493545532227,Good,Low,Unrestricted,Not necessary,17
2025-11-28 17:00:00,New York,5,4.994343280792236,Good,Low,Unrestricted,Not necessary,17
2025-11-28 17:00:00,Mexico City,47,46.686431884765625,Good,Low,Unrestricted,Not necessary,17
2025-11-28 17:00:00,Delhi,190,186.18649291992188,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,17
2025-11-28 17:00:00,Mumbai,214,204.53903198242188,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,17
2025-11-28 18:00:00,Los Angeles,142,142.68067932128906,Unhealthy for Sensitive Groups,Moderate,Reduce Prolonged Exertion,Recommended for sensitive groups,18
2025-11-28 18:00:00,Delhi,195,192.0597381591797,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,18
2025-11-28 18:00:00,London,4,4.058089733123779,Good,Low,Unrestricted,Not necessary,18
2025-11-28 18:00:00,Tokyo,15,14.906367301940918,Good,Low,Unrestricted,Not necessary,18
2025-11-28 18:00:00,Mumbai,214,204.30953979492188,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,18
2025-11-28 18:00:00,Beijing,298,290.5740661621094,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,18
2025-11-28 18:00:00,São Paulo,9,8.985467910766602,Good,Low,Unrestricted,Not necessary,18
2025-11-28 18:00:00,New York,5,4.994343280792236,Good,Low,Unrestricted,Not necessary,18
2025-11-28 18:00:00,Cairo,146,144.8726806640625,Unhealthy for Sensitive Groups,Moderate,Reduce Prolonged Exertion,Recommended for sensitive groups,18
2025-11-28 18:00:00,Mexico City,43,43.04172134399414,Good,Low,Unrestricted,Not necessary,18
2025-11-28 19:00:00,Los Angeles,138,137.3394317626953,Unhealthy for Sensitive Groups,Moderate,Reduce Prolonged Exertion,Recommended for sensitive groups,19
2025-11-28 19:00:00,Tokyo,13,13.164941787719727,Good,Low,Unrestricted,Not necessary,19
2025-11-28 19:00:00,São Paulo,10,9.758260726928711,Good,Low,Unrestricted,Not necessary,19
2025-11-28 19:00:00,New York,5,4.994343280792236,Good,Low,Unrestricted,Not necessary,19
2025-11-28 19:00:00,Cairo,147,143.9156036376953,Unhealthy for Sensitive Groups,Moderate,Reduce Prolonged Exertion,Recommended for sensitive groups,19
2025-11-28 19:00:00,Beijing,313,296.15020751953125,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,19
2025-11-28 19:00:00,Mumbai,216,201.11026000976562,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,19
2025-11-28 19:00:00,London,4,4.055753231048584,Good,Low,Unrestricted,Not necessary,19
2025-11-28 19:00:00,Mexico City,41,40.987979888916016,Good,Low,Unrestricted,Not necessary,19
2025-11-28 19:00:00,Delhi,201,197.83364868164062,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,19
2025-11-28 20:00:00,Cairo,149,149.12142944335938,Unhealthy for Sensitive Groups,Moderate,Reduce Prolonged Exertion,Recommended for sensitive groups,20
